date,ticker,adj_close,adj_high,adj_low
4/23/2014,AAL,35.71257692,36.20363689,35.04820167
4/24/2014,AAL,35.87626357,36.819869,34.47048406
4/25/2014,AAL,34.66305659,35.73183417,34.57639895
4/28/2014,AAL,33.85425194,35.35631772,33.06470454
4/29/2014,AAL,34.19125388,34.32605465,33.67130803
4/30/2014,AAL,33.7675943,34.54751307,33.59427901
5/1/2014,AAL,35.03857304,35.33706047,34.14792506
5/2/2014,AAL,35.13485931,35.35150341,34.72082835
5/5/2014,AAL,35.2407742,35.41408949,34.46085543
5/6/2014,AAL,35.30817459,36.01106435,35.03857304
5/7/2014,AAL,35.83774907,35.92440671,34.96154402
5/8/2014,AAL,36.82949763,36.82949763,35.67406241
5/9/2014,AAL,36.83912626,37.26278584,36.50212432
5/12/2014,AAL,37.92716109,38.02344736,36.9257839
5/13/2014,AAL,37.85013207,38.26416303,37.40721524
5/14/2014,AAL,37.39758661,37.78273169,37.12798506
5/15/2014,AAL,36.77172587,37.29167172,36.08809336
5/16/2014,AAL,37.09428487,37.24352858,36.35769492
5/19/2014,AAL,37.13761369,37.70579896,36.68506823
5/20/2014,AAL,36.819869,37.43610112,36.60803921
5/21/2014,AAL,36.89689802,37.40721524,36.63692509
5/22/2014,AAL,37.28204309,37.43610112,36.87764076
5/23/2014,AAL,37.65755954,38.03307598,37.09909918
5/27/2014,AAL,37.88864658,38.44710694,37.77310306
5/28/2014,AAL,38.32193479,38.83225201,37.73458855
5/29/2014,AAL,38.34119204,38.77448025,37.89827521
5/30/2014,AAL,38.66856535,38.6830083,38.20639127
6/2/2014,AAL,39.6891998,39.71808568,38.51450733
6/3/2014,AAL,39.90102959,40.52689033,39.58357376
6/4/2014,AAL,41.22978009,41.30680911,39.66994255
6/5/2014,AAL,40.83500639,41.87489809,40.70020562
6/6/2014,AAL,42.25041454,42.28892904,40.84463502
6/9/2014,AAL,41.97118436,42.77998901,41.47049576
6/10/2014,AAL,42.03858475,42.23115728,41.33569499
6/11/2014,AAL,40.71946287,41.68232555,40.46911857
6/12/2014,AAL,38.70707986,39.87214371,37.41202955
6/13/2014,AAL,38.88039515,39.40515531,38.08121912
6/16/2014,AAL,39.53514177,39.75660019,38.19676264
6/17/2014,AAL,40.31506054,40.6231766,39.24628296
6/18/2014,AAL,41.07572206,41.22978009,40.02620174
6/19/2014,AAL,41.46086714,41.87489809,41.07572206
6/20/2014,AAL,42.89553253,42.89553253,41.43198126
6/23/2014,AAL,42.71258862,43.21327722,42.17338552
6/24/2014,AAL,41.5754478,42.95330429,41.17200833
6/25/2014,AAL,42.27930042,42.36595806,40.7290915
6/26/2014,AAL,42.89553253,42.94367567,41.88452672
6/27/2014,AAL,42.36595806,43.08810507,42.27930042
6/30/2014,AAL,41.36458087,42.44298707,41.23940872
7/1/2014,AAL,42.23115728,42.26967179,41.45123851
7/2/2014,AAL,40.39208956,41.35495224,39.88177234
7/3/2014,AAL,40.07434487,41.34522733,39.86251508
7/7/2014,AAL,38.61079359,40.17063114,38.43747831
7/8/2014,AAL,38.76485162,38.83225201,36.49249569
7/9/2014,AAL,40.42578975,40.77723463,39.00075298
7/10/2014,AAL,41.22978009,41.38383812,39.25687445
7/11/2014,AAL,41.28755185,41.62455379,40.94092129
7/14/2014,AAL,41.38383812,41.97118436,41.14312245
7/15/2014,AAL,42.07709925,42.10598513,41.19126558
7/16/2014,AAL,41.86526946,42.36595806,41.69195418
7/17/2014,AAL,40.1512776,41.82675496,40.10323075
7/18/2014,AAL,41.32597007,41.61492517,40.58466209
7/21/2014,AAL,40.90240678,41.35495224,40.68094836
7/22/2014,AAL,40.80612051,41.29718048,40.58466209
7/23/2014,AAL,41.72084006,42.03858475,41.06609344
7/24/2014,AAL,40.59429072,42.31781492,40.15137389
7/25/2014,AAL,40.13211663,41.09497932,39.79992901
7/28/2014,AAL,38.7937375,40.39160813,38.33156342
7/29/2014,AAL,38.06196186,39.33294061,37.92716109
7/30/2014,AAL,38.08121912,38.76485162,37.83568913
7/31/2014,AAL,37.50350151,38.03443911,36.73122863
8/1/2014,AAL,38.06339934,38.15993345,37.09805825
8/4/2014,AAL,36.81810933,38.4688426,36.32578537
8/5/2014,AAL,35.89138188,37.11736507,35.46952782
8/6/2014,AAL,36.16167739,36.68296158,34.88742714
8/7/2014,AAL,35.58247273,37.07875143,35.23494994
8/8/2014,AAL,35.89138188,36.0844501,34.00896675
8/11/2014,AAL,36.65400135,37.04013778,36.05548987
8/12/2014,AAL,36.21959785,36.81810933,35.97826258
8/13/2014,AAL,36.79880251,37.12701848,36.14237057
8/14/2014,AAL,38.1985471,38.23716074,37.12701848
8/15/2014,AAL,37.83171748,38.69077452,37.44558104
8/18/2014,AAL,39.25076889,39.48245075,38.22750733
8/19/2014,AAL,39.02874044,39.57898486,38.86463245
8/20/2014,AAL,39.19284842,39.38591664,38.642604
8/21/2014,AAL,38.14062663,39.4341837,38.07787946
8/22/2014,AAL,38.4688426,38.8163654,38.17933681
8/25/2014,AAL,38.05374593,38.88393927,38.03443911
8/26/2014,AAL,37.73518337,38.37230849,37.71587655
8/27/2014,AAL,37.63864926,38.03443911,37.33939352
8/28/2014,AAL,37.81241066,38.03443911,37.35870034
8/29/2014,AAL,37.53342708,37.98617206,37.03048437
9/2/2014,AAL,39.09631431,39.13492796,37.54211515
9/3/2014,AAL,37.78345043,38.51710966,37.32974011
9/4/2014,AAL,37.13667189,38.59433694,37.03048437
9/5/2014,AAL,36.53816041,37.36835376,36.40301266
9/8/2014,AAL,36.90499003,37.06909802,36.64434793
9/9/2014,AAL,36.64434793,37.33939352,36.0844501
9/10/2014,AAL,37.24285941,37.52280833,36.59608088
9/11/2014,AAL,36.76984228,37.68691632,36.6153877
9/12/2014,AAL,36.3450922,37.17528554,36.32578537
9/15/2014,AAL,35.78519436,36.48989336,35.56316591
9/16/2014,AAL,36.66365476,36.69261499,35.53420568
9/17/2014,AAL,36.16167739,36.91464344,35.75623413
9/18/2014,AAL,36.73122863,36.7891491,36.29682514
9/19/2014,AAL,35.36044428,36.92429685,35.36044428
9/22/2014,AAL,34.34683613,35.71762048,34.21168838
9/23/2014,AAL,34.10550086,34.53025094,33.4394155
9/24/2014,AAL,34.86812032,35.08049536,33.96069969
9/25/2014,AAL,33.98965993,34.73297257,33.65661725
9/26/2014,AAL,34.68470551,34.86812032,33.80624512
9/29/2014,AAL,33.81589853,34.51094412,33.72901783
9/30/2014,AAL,34.25030202,34.60747823,33.14981317
10/1/2014,AAL,33.19808023,33.72901783,32.67679604
10/2/2014,AAL,32.75402332,34.15376791,32.34858007
10/3/2014,AAL,34.97430784,35.06118854,33.41045527
10/6/2014,AAL,33.71936442,35.23494994,33.65179054
10/7/2014,AAL,32.9084779,33.80624512,32.87951767
10/8/2014,AAL,31.85625611,33.3525348,31.47011967
10/9/2014,AAL,30.87160819,32.53199487,30.83299455
10/10/2014,AAL,29.71319888,31.13225029,28.74785778
10/13/2014,AAL,27.58944847,30.30205695,27.12608475
10/14/2014,AAL,30.41789788,31.06467641,28.26518724
10/15/2014,AAL,30.59165927,31.48942649,28.47032222
10/16/2014,AAL,31.82729587,32.24239255,28.96023282
10/17/2014,AAL,32.22308572,33.14981317,31.6728413
10/20/2014,AAL,33.99931334,34.16342132,32.82246601
10/21/2014,AAL,36.53816041,36.56712065,34.77158621
10/22/2014,AAL,35.75623413,36.89533662,35.65970002
10/23/2014,AAL,37.1463253,38.78740516,35.52455227
10/24/2014,AAL,38.43988237,38.56537671,37.24285941
10/27/2014,AAL,38.52676307,38.9997802,37.92825159
10/28/2014,AAL,38.84532563,39.34440697,38.37230849
10/29/2014,AAL,38.5557233,38.9997802,37.88481124
10/30/2014,AAL,38.9997802,39.37719743,38.3417194
10/31/2014,AAL,40.01590351,40.4029981,39.48364844
11/3/2014,AAL,40.64493222,40.73764138,40.09332243
11/4/2014,AAL,41.32234776,42.29008424,41.12783273
11/5/2014,AAL,40.88686634,41.95137647,40.73202851
11/6/2014,AAL,41.74815181,42.70621093,41.21589675
11/7/2014,AAL,41.806216,42.08685958,41.25460621
11/10/2014,AAL,42.41588998,42.522341,40.33041787
11/11/2014,AAL,42.03847276,43.03524133,41.92234438
11/12/2014,AAL,42.02879539,42.22234269,41.45783087
11/13/2014,AAL,42.69653356,43.02566074,42.08666603
11/14/2014,AAL,42.59008255,43.10395062,42.25621346
11/17/2014,AAL,42.28040688,43.14169234,42.22234269
11/18/2014,AAL,43.59652849,43.99330045,42.34330975
11/19/2014,AAL,42.67717883,43.93523626,42.61911464
11/20/2014,AAL,42.73524302,43.27717545,41.806216
11/21/2014,AAL,41.91266701,43.05459606,41.85460282
11/24/2014,AAL,41.81589337,42.54169573,41.39976668
11/25/2014,AAL,42.72556566,43.00620924,41.70944235
11/26/2014,AAL,43.51910957,44.2740408,42.58040519
11/28/2014,AAL,46.96425145,47.85456901,45.48361463
12/1/2014,AAL,46.33522273,47.87392374,45.83199976
12/2/2014,AAL,46.315868,47.12876665,45.6287751
12/3/2014,AAL,46.68360787,46.90618726,45.41103439
12/4/2014,AAL,48.04811631,48.64811292,47.72876327
12/5/2014,AAL,49.36423792,50.08036292,48.39650144
12/8/2014,AAL,49.18036799,49.66423623,48.53198455
12/9/2014,AAL,46.75134942,47.61263489,45.86103186
12/10/2014,AAL,47.3610234,48.77295093,46.69328523
12/11/2014,AAL,48.89972441,49.8384288,48.04811631
12/12/2014,AAL,48.35779198,50.03197609,48.29005043
12/15/2014,AAL,49.19972272,49.66423623,47.72876327
12/16/2014,AAL,46.41264165,49.49972103,46.14167544
12/17/2014,AAL,47.2255403,47.89327847,44.56426497
12/18/2014,AAL,48.52230718,49.286819,45.96748287
12/19/2014,AAL,49.07391698,49.29649637,47.51586124
12/22/2014,AAL,49.19972272,50.20616866,49.08359434
12/23/2014,AAL,48.59004874,49.49004366,48.23198624
12/24/2014,AAL,49.77068724,50.02229873,48.72553184
12/26/2014,AAL,50.2787489,50.56423116,49.41262475
12/29/2014,AAL,51.14487305,51.52229027,49.6448815
12/30/2014,AAL,51.69648284,51.96744906,51.12551832
12/31/2014,AAL,51.8997075,52.87712135,51.59970919
1/2/2015,AAL,52.17067372,52.83841189,51.35777507
1/5/2015,AAL,52.13680294,52.7803477,51.61906392
1/6/2015,AAL,51.32874298,52.67389669,50.44810278
1/7/2015,AAL,51.29971088,51.91906223,50.43842542
1/8/2015,AAL,51.9287396,52.52873622,51.53196764
1/9/2015,AAL,50.34165177,52.17067372,50.14810447
1/12/2015,AAL,47.98037475,49.79004197,47.61263489
1/13/2015,AAL,48.77391867,49.77068724,47.86424637
1/14/2015,AAL,47.81585955,48.60940347,46.54812476
1/15/2015,AAL,47.81585955,48.77391867,47.01263827
1/16/2015,AAL,48.20295414,48.35779198,46.71263996
1/20/2015,AAL,51.0480994,51.12551832,48.32343734
1/21/2015,AAL,51.93841696,52.25777,50.27391021
1/22/2015,AAL,53.79647101,54.0190504,52.17067372
1/23/2015,AAL,53.89324465,54.17388823,53.03195919
1/26/2015,AAL,53.6609879,54.38679026,52.96421763
1/27/2015,AAL,50.99487389,52.76099297,50.84487474
1/28/2015,AAL,48.98682069,51.96648132,48.67714502
1/29/2015,AAL,50.55455379,50.72874636,48.93843387
1/30/2015,AAL,47.49650651,50.44810278,47.0610251
2/2/2015,AAL,47.14812138,47.35134604,44.71910281
2/3/2015,AAL,45.96748287,46.60618895,45.04813321
2/4/2015,AAL,47.86424637,48.18359941,46.6739305
2/5/2015,AAL,47.33199131,47.96230875,46.15863115
2/6/2015,AAL,46.68712808,47.97200594,46.4398497
2/9/2015,AAL,45.12103167,45.80468366,44.55859456
2/10/2015,AAL,46.59500476,46.91016348,45.47982775
2/11/2015,AAL,46.14893396,47.46775199,45.91620136
2/12/2015,AAL,46.43015251,47.03137838,44.99496818
2/13/2015,AAL,46.92470927,46.93440646,45.23739796
2/17/2015,AAL,46.556216,47.95164184,46.41075813
2/18/2015,AAL,47.81685088,47.95261156,46.72494713
2/19/2015,AAL,48.27261888,49.2617324,48.08837224
2/20/2015,AAL,49.47507061,49.57204253,47.64230144
2/23/2015,AAL,49.75628916,50.6193392,49.40719027
2/24/2015,AAL,49.95993018,49.99387035,47.86533684
2/25/2015,AAL,48.22413292,49.93083861,47.96230875
2/26/2015,AAL,47.85563965,48.85445036,47.53563233
2/27/2015,AAL,46.44954689,47.9041256,46.40106093
3/2/2015,AAL,46.84713174,47.09925872,46.40106093
3/3/2015,AAL,47.29320254,47.54532952,46.30408902
3/4/2015,AAL,47.46775199,47.47744918,46.52712442
3/5/2015,AAL,46.92955787,47.71018178,46.33318059
3/6/2015,AAL,46.54167021,47.4580548,46.44954689
3/9/2015,AAL,46.46894127,47.10895591,46.13923677
3/10/2015,AAL,45.31982409,46.13923677,45.06284852
3/11/2015,AAL,45.95499013,46.4398497,45.16951762
3/12/2015,AAL,47.20592782,47.24471659,46.11984238
3/13/2015,AAL,47.72957616,47.99140033,46.81804016
3/16/2015,AAL,48.6992953,48.9223307,47.95261156
3/17/2015,AAL,52.06422072,52.5393831,50.91025494
3/18/2015,AAL,52.49089714,52.94666514,51.72481902
3/19/2015,AAL,53.51879943,53.56728539,52.80120727
3/20/2015,AAL,54.07153935,54.3527579,53.19879212
3/23/2015,AAL,52.74787272,54.2363916,52.72362974
3/24/2015,AAL,52.29695332,52.7624185,52.03512915
3/25/2015,AAL,50.43509256,52.15149544,50.35751503
3/26/2015,AAL,49.7126518,50.11993384,48.72838687
3/27/2015,AAL,51.06541001,51.24965664,49.8241695
3/30/2015,AAL,52.01573476,52.20967859,51.44360047
3/31/2015,AAL,51.1817763,52.10300949,51.08480439
4/1/2015,AAL,48.91263351,49.8241695,48.59262619
4/2/2015,AAL,47.6859388,49.31021836,47.66169582
4/6/2015,AAL,46.62409634,47.21562501,46.22651149
4/7/2015,AAL,46.05681064,47.32229412,46.05196204
4/8/2015,AAL,47.26411097,47.60011865,46.28469464
4/9/2015,AAL,46.39136374,47.98170313,46.27499745
4/10/2015,AAL,46.28469464,47.31259693,46.27499745
4/13/2015,AAL,46.34287779,47.1186531,46.03256766
4/14/2015,AAL,45.9840817,46.33318059,45.46043337
4/15/2015,AAL,46.30408902,47.24471659,46.22651149
4/16/2015,AAL,46.7792514,47.42896322,46.30408902
4/17/2015,AAL,46.73076544,47.17683625,46.49328122
4/20/2015,AAL,48.25322449,48.27261888,46.45924408
4/21/2015,AAL,49.80477512,49.86295827,47.96230875
4/22/2015,AAL,49.84356389,49.97932457,48.87384475
4/23/2015,AAL,49.89204984,50.15387401,49.16543929
4/24/2015,AAL,51.10904737,51.85088251,49.93083861
4/27/2015,AAL,50.29933188,51.08480439,50.12963103
4/28/2015,AAL,49.63992287,50.25084593,48.49565428
4/29/2015,AAL,47.39987165,49.2617324,46.2168143
4/30/2015,AAL,46.91986067,48.06164045,46.65263562
5/1/2015,AAL,47.99361952,48.42117961,47.13849935
5/4/2015,AAL,47.56605944,48.66411148,47.42030032
5/5/2015,AAL,45.67604952,47.33284485,45.57401813
5/6/2015,AAL,45.71491862,46.29309646,44.84522254
5/7/2015,AAL,47.67294946,48.21711684,46.05988187
5/8/2015,AAL,47.65351491,48.42117961,47.54662489
5/11/2015,AAL,48.24141003,48.87789152,47.42030032
5/12/2015,AAL,47.46888669,48.0033368,47.25510665
5/13/2015,AAL,47.11906481,48.44061416,47.03160933
5/14/2015,AAL,47.43487623,47.70210128,47.12878208
5/15/2015,AAL,47.28911711,48.05192317,47.18708573
5/18/2015,AAL,47.61464581,47.77983948,47.01217478
5/19/2015,AAL,46.49715923,48.27542049,46.35140011
5/20/2015,AAL,41.84258467,46.21535826,41.7551292
5/21/2015,AAL,41.26926546,42.16325473,41.20124454
5/22/2015,AAL,41.40530731,41.7162601,40.8319881
5/26/2015,AAL,40.38013483,41.87173649,40.19064798
5/27/2015,AAL,41.04576815,41.24983091,40.42386257
5/28/2015,AAL,40.78340173,41.29841729,40.58905624
5/29/2015,AAL,41.17209272,41.39559003,40.15177888
6/1/2015,AAL,42.93091943,43.12526492,40.90000903
6/2/2015,AAL,42.5373698,42.85803987,41.82315012
6/3/2015,AAL,41.91060559,42.66855301,41.79399829
6/4/2015,AAL,40.97774722,42.73657394,40.69594626
6/5/2015,AAL,40.54046986,41.37615548,40.53075259
6/8/2015,AAL,38.73305678,40.07404068,38.15973757
6/9/2015,AAL,39.18491005,39.5687424,37.36292105
6/10/2015,AAL,39.28694143,40.04780404,38.57758038
6/11/2015,AAL,38.88853317,40.09347523,38.81079497
6/12/2015,AAL,39.55416649,39.83596745,38.63588403
6/15/2015,AAL,38.93711955,39.84082609,38.8788159
6/16/2015,AAL,38.36380034,39.18024576,38.20832395
6/17/2015,AAL,38.75249133,38.95655409,37.80991568
6/18/2015,AAL,38.84480544,39.08287866,38.49012491
6/19/2015,AAL,40.38499347,40.70566353,39.16061686
6/22/2015,AAL,41.81343284,42.02721289,41.04576815
6/23/2015,AAL,41.51705597,42.19240655,41.15265817
6/24/2015,AAL,41.04576815,41.70654282,40.88057448
6/25/2015,AAL,41.04576815,42.19240655,41.00689905
6/26/2015,AAL,40.26838617,41.37615548,40.16149615
6/29/2015,AAL,38.62616676,40.15177888,38.47069036
6/30/2015,AAL,38.80593634,39.45699374,38.8010777
7/1/2015,AAL,37.70302566,39.74365334,36.7312982
7/2/2015,AAL,37.92652298,38.67961177,37.31433468
7/6/2015,AAL,38.60673221,38.86909862,37.97510935
7/7/2015,AAL,39.52501466,39.58817695,38.1500203
7/8/2015,AAL,38.19860667,39.17033414,38.033413
7/9/2015,AAL,38.54842856,39.14118231,38.53385265
7/10/2015,AAL,40.04488886,40.46273167,39.35496236
7/13/2015,AAL,41.22067909,41.51219733,40.77368445
7/14/2015,AAL,40.8708572,41.25954819,40.12262705
7/15/2015,AAL,40.36555892,41.0263336,39.24807233
7/16/2015,AAL,40.2197998,41.0263336,40.13234433
7/17/2015,AAL,40.22951707,40.65707716,40.07501241
7/20/2015,AAL,39.40354873,40.53075259,39.29665871
7/21/2015,AAL,39.74365334,40.13234433,39.34524508
7/22/2015,AAL,40.2586689,40.43357984,39.80195699
7/23/2015,AAL,41.40530731,42.57138027,40.81255355
7/24/2015,AAL,38.50955946,41.89117104,38.49984219
7/27/2015,AAL,39.00514047,39.65619787,37.80019841
7/28/2015,AAL,40.00601976,40.21008252,39.04400957
7/29/2015,AAL,39.57845967,40.16149615,39.29665871
7/30/2015,AAL,39.13146504,39.77280517,38.79136043
7/31/2015,AAL,38.96627137,39.39383145,38.75249133
8/3/2015,AAL,40.53075259,40.66679443,39.07316139
8/4/2015,AAL,41.53163188,41.5607837,40.69594626
8/5/2015,AAL,41.74541192,42.07579926,41.38781621
8/6/2015,AAL,41.08463724,42.3216569,40.67554413
8/7/2015,AAL,40.4125557,41.37684661,40.32489289
8/10/2015,AAL,40.59762163,41.32814505,40.37359445
8/11/2015,AAL,41.59113348,42.29243597,40.5684981
8/12/2015,AAL,41.41580786,41.57165286,39.6235904
8/13/2015,AAL,41.56191255,42.15120144,41.17230005
8/14/2015,AAL,41.7664591,42.04892816,41.25022255
8/17/2015,AAL,42.80867252,42.87198455,41.70801723
8/18/2015,AAL,42.49698253,43.29568813,42.11711035
8/19/2015,AAL,42.3995794,43.12036251,42.08788941
8/20/2015,AAL,40.889831,42.38983909,40.69502475
8/21/2015,AAL,38.71774136,40.51969913,38.71774136
8/24/2015,AAL,36.64305484,38.86374864,33.21446491
8/25/2015,AAL,36.52617109,38.46449324,36.51643078
8/26/2015,AAL,37.84111325,37.99695825,36.00993454
8/27/2015,AAL,38.01643887,38.42553199,36.98396577
8/28/2015,AAL,37.61708607,38.55215605,37.35409764
8/31/2015,AAL,37.96773731,38.72748167,37.61708607
9/1/2015,AAL,38.18202418,38.77618323,37.50020232
9/2/2015,AAL,40.43203632,40.43203632,38.76644292
9/3/2015,AAL,39.82813696,40.82164881,39.72099352
9/4/2015,AAL,39.5456679,40.24697039,39.10735385
9/8/2015,AAL,39.74047415,40.50021851,39.63333071
9/9/2015,AAL,39.93528039,41.08463724,39.57177194
9/10/2015,AAL,40.13982695,40.79242788,39.65281134
9/11/2015,AAL,41.05541631,41.05541631,39.98398196
9/14/2015,AAL,41.19178068,41.39632724,40.75346663
9/15/2015,AAL,41.53269161,41.73723817,40.80216819
9/16/2015,AAL,41.94178473,42.12363636,41.14307912
9/17/2015,AAL,42.84763377,43.43205251,41.87350514
9/18/2015,AAL,42.36061815,42.88659502,42.15120144
9/21/2015,AAL,42.10737003,42.86224424,41.7664591
9/22/2015,AAL,40.12034633,41.96126535,39.8573579
9/23/2015,AAL,40.16904789,40.42229601,39.44836218
9/24/2015,AAL,39.20475697,40.08138508,38.87845651
9/25/2015,AAL,39.19501666,39.96450133,38.88332667
9/28/2015,AAL,38.06514043,39.13657479,37.63656669
9/29/2015,AAL,38.16254356,38.73654016,37.78267138
9/30/2015,AAL,37.82163263,38.64955917,36.74045796
10/1/2015,AAL,38.18202418,38.25020637,36.85734171
10/2/2015,AAL,37.62682638,37.76319075,36.44824859
10/5/2015,AAL,39.1463151,39.25345853,37.81189231
10/6/2015,AAL,37.13981077,39.32164072,37.0911092
10/7/2015,AAL,38.28916762,38.38657074,36.77941921
10/8/2015,AAL,38.70800104,38.9904701,37.69500857
10/9/2015,AAL,41.31840474,41.38658692,39.20475697
10/12/2015,AAL,42.70152908,42.74049033,41.4450288
10/13/2015,AAL,42.28269566,42.82815314,41.41580786
10/14/2015,AAL,42.66256784,43.3443897,42.10737003
10/15/2015,AAL,43.30542845,43.32490907,42.37035847
10/16/2015,AAL,42.57490502,42.87685471,41.74697848
10/19/2015,AAL,43.29568813,43.33464938,42.48724221
10/20/2015,AAL,43.62685875,44.00780237,43.29568813
10/21/2015,AAL,43.15932376,44.00673093,42.94503689
10/22/2015,AAL,44.79569623,44.81517685,43.20802532
10/23/2015,AAL,44.48400623,45.21452966,42.67230815
10/26/2015,AAL,45.26323122,45.36063434,43.821665
10/27/2015,AAL,45.2534909,45.47751809,44.46452561
10/28/2015,AAL,44.66907217,45.15608778,44.05543249
10/29/2015,AAL,44.66907217,44.90283966,44.03595187
10/30/2015,AAL,45.01972341,45.55544059,44.52296748
11/2/2015,AAL,45.26323122,45.60414215,45.00024278
11/3/2015,AAL,45.38985528,45.96576957,44.97988239
11/4/2015,AAL,44.54062573,45.34104898,44.07208528
11/5/2015,AAL,44.51134195,44.73585091,43.95495017
11/6/2015,AAL,44.25754921,44.87250854,43.97447269
11/9/2015,AAL,43.58402232,44.13065284,43.49617099
11/10/2015,AAL,43.42784218,44.08184654,42.96916061
11/11/2015,AAL,43.33022959,43.8768601,43.31070707
11/12/2015,AAL,42.85192788,43.45712596,42.77383781
11/13/2015,AAL,42.41267122,43.17404944,42.09054967
11/16/2015,AAL,41.80747315,41.81723441,40.85086975
11/17/2015,AAL,41.29012641,42.42243248,41.04609493
11/18/2015,AAL,40.75325716,41.30964893,40.03092398
11/19/2015,AAL,41.29012641,41.70976295,40.88991479
11/20/2015,AAL,41.19251382,41.69033804,41.04609493
11/23/2015,AAL,41.29012641,41.71962182,40.81182471
11/24/2015,AAL,40.24567168,40.64588331,39.48429346
11/25/2015,AAL,40.32376175,40.50922568,39.98211768
11/27/2015,AAL,40.6946896,41.24132012,40.18720174
11/30/2015,AAL,40.27495546,40.98752738,40.0016402
12/1/2015,AAL,42.2272073,42.26625233,40.31400049
12/2/2015,AAL,42.77383781,43.46688721,42.49076129
12/3/2015,AAL,42.23696856,43.53521603,41.89532448
12/4/2015,AAL,43.89638262,43.91590514,42.77383781
12/7/2015,AAL,44.68704461,45.38009402,44.1404141
12/8/2015,AAL,43.48640973,44.42349062,43.01786929
12/9/2015,AAL,42.6078964,44.11113032,42.15887848
12/10/2015,AAL,43.03739181,43.41808092,42.50052255
12/11/2015,AAL,41.08513997,42.54630286,41.05585619
12/14/2015,AAL,40.77277968,41.84651819,40.09925279
12/15/2015,AAL,41.57808356,41.79771189,40.91919856
12/16/2015,AAL,42.16863974,42.45171626,41.11442375
12/17/2015,AAL,41.44630656,42.90073418,41.4365453
12/18/2015,AAL,40.10901405,41.29988767,39.72832494
12/21/2015,AAL,41.387739,41.41702278,40.36280679
12/22/2015,AAL,41.87092134,42.05150463,41.34859636
12/23/2015,AAL,42.25649107,42.34922304,41.41702278
12/24/2015,AAL,42.76407655,43.1350044,42.08078841
12/28/2015,AAL,42.19792352,42.98858551,41.88556322
12/29/2015,AAL,42.46147752,42.57861263,42.00269833
12/30/2015,AAL,41.77818937,42.59813515,41.44630656
12/31/2015,AAL,41.33893271,41.55368041,40.83134723
1/4/2016,AAL,39.93331138,40.3629044,39.33787457
1/5/2016,AAL,39.55262228,40.49946442,38.9962305
1/6/2016,AAL,40.24567168,40.70445086,39.0450368
1/7/2016,AAL,39.48429346,40.5287482,38.7326765
1/8/2016,AAL,39.40620339,40.37256805,39.29882954
1/11/2016,AAL,40.09925279,40.2163879,38.94742421
1/12/2016,AAL,40.99728864,41.34869397,39.51357724
1/13/2016,AAL,39.14264939,41.71962182,38.71315398
1/14/2016,AAL,39.58190605,39.80641501,37.93225325
1/15/2016,AAL,37.83464066,38.93766295,37.45395155
1/19/2016,AAL,37.93225325,38.83028909,37.2977714
1/20/2016,AAL,38.12747843,38.89373728,35.3357583
1/21/2016,AAL,38.84005035,39.0450368,37.11230748
1/22/2016,AAL,39.20121694,39.74784746,38.62530265
1/25/2016,AAL,37.95177577,39.20121694,37.89320821
1/26/2016,AAL,38.69363147,38.80100532,37.52228036
1/27/2016,AAL,38.74243776,39.89426635,38.53745132
1/28/2016,AAL,37.22944259,38.84005035,36.76090214
1/29/2016,AAL,38.05914962,38.15188158,35.72445164
2/1/2016,AAL,38.43983873,38.98646924,37.70774429
2/2/2016,AAL,36.14594281,38.0396271,36.11665904
2/3/2016,AAL,36.61448326,36.71209585,34.90138227
2/4/2016,AAL,37.2977714,37.67846051,35.82479739
2/5/2016,AAL,35.87262756,37.57108666,35.65787985
2/8/2016,AAL,34.79888905,35.39600078,34.0255804
2/9/2016,AAL,35.42536694,35.97353509,34.17241116
2/10/2016,AAL,36.33571762,36.8447309,35.7582812
2/11/2016,AAL,35.71902845,36.4335069,35.4057895
2/12/2016,AAL,37.02092781,37.17754728,35.65050743
2/16/2016,AAL,37.79423646,37.95085593,36.73705502
2/17/2016,AAL,38.5088128,38.98845993,38.0487431
2/18/2016,AAL,38.70458714,38.84162918,38.13684155
2/19/2016,AAL,38.91993892,39.22338914,38.21515129
2/22/2016,AAL,39.97712035,40.06521881,39.22338914
2/23/2016,AAL,39.52683937,39.9477542,39.32127631
2/24/2016,AAL,39.80092345,39.96733164,38.55775639
2/25/2016,AAL,40.48613364,40.50571107,39.55620552
2/26/2016,AAL,40.00648651,40.72106285,39.52683937
2/29/2016,AAL,40.13373983,40.46655621,39.64430398
3/1/2016,AAL,40.94620334,41.13218896,40.19247213
3/2/2016,AAL,40.71127413,40.91683719,40.41761262
3/3/2016,AAL,40.99514693,41.34754074,40.35888032
3/4/2016,AAL,40.750429,41.27901972,40.54486594
3/7/2016,AAL,41.23986485,41.33775202,40.03585266
3/8/2016,AAL,39.90859934,40.53507723,39.20381171
3/9/2016,AAL,40.77000643,40.83852745,39.66388141
3/10/2016,AAL,40.750429,41.22028742,40.04564137
3/11/2016,AAL,41.57268123,41.60204738,40.81895002
3/14/2016,AAL,41.69014584,41.79782172,41.23007613
3/15/2016,AAL,41.22028742,41.5889305,41.0930341
3/16/2016,AAL,41.41606176,41.53352636,40.71156779
3/17/2016,AAL,41.2104987,41.41606176,40.93641462
3/18/2016,AAL,42.52218678,42.61028524,40.8678936
3/21/2016,AAL,42.55155293,42.85500316,42.36556731
